dataset_id,subject_id,language,age_months,KL
Marchand_Barner_2020_nonTitrated_1,012519-L1,English,43,NA
Marchand_Barner_2020_nonTitrated_1,020119-A,English,47,NA
Marchand_Barner_2020_nonTitrated_1,020619-LG,English,40,NA
Marchand_Barner_2020_nonTitrated_1,020619-AF,English,35,NA
Marchand_Barner_2020_nonTitrated_1,020719-WB,English,47,NA
Marchand_Barner_2020_nonTitrated_1,021319-CZ,English,33,NA
Marchand_Barner_2020_nonTitrated_1,021319-NC,English,49,NA
Marchand_Barner_2020_nonTitrated_1,021319-HL,English,42,NA
Marchand_Barner_2020_nonTitrated_1,022019-RA,English,40,NA
Marchand_Barner_2020_nonTitrated_2,060618-AM,English,40,NA
Marchand_Barner_2020_nonTitrated_2,060618-NB,English,49,NA
Marchand_Barner_2020_nonTitrated_2,071018-SW,English,39,NA
Marchand_Barner_2020_nonTitrated_2,071118-HR,English,38,NA
Marchand_Barner_2020_nonTitrated_2,071118-CC,English,33,NA
Marchand_Barner_2020_nonTitrated_2,071118-LV,English,36,NA
Marchand_Barner_2020_nonTitrated_2,071318-CB,English,36,NA
Marchand_Barner_2020_nonTitrated_2,071318-RO,English,42,NA
Marchand_Barner_2020_nonTitrated_2,071818-AS,English,39,NA
Marchand_Barner_2020_nonTitrated_2,071918-KT,English,36,NA
Marchand_Barner_2020_nonTitrated_2,071918-MS,English,36,NA
Marchand_Barner_2020_nonTitrated_2,072018-AH,English,41,NA
Marchand_Barner_2020_nonTitrated_2,072318-MK,English,39,NA
Marchand_Barner_2020_nonTitrated_2,072418-M,English,34,NA
Marchand_Barner_2020_nonTitrated_2,072518-WV,English,35,NA
Marchand_Barner_2020_nonTitrated_2,072618-BS,English,39,NA
Marchand_Barner_2020_nonTitrated_2,073018-XT,English,44,NA
Marchand_Barner_2020_nonTitrated_2,073018-FRC,English,36,NA
Marchand_Barner_2020_nonTitrated_2,073118-EC2,English,45,NA
Marchand_Barner_2020_nonTitrated_2,073118-TC,English,43,NA
Marchand_Barner_2020_nonTitrated_2,080118-SG,English,42,NA
Marchand_Barner_2020_nonTitrated_2,080318-AR,English,35,NA
Marchand_Barner_2020_nonTitrated_2,080818-JC,English,31,NA
Marchand_Barner_2020_nonTitrated_2,081018-SJ,English,43,NA
Marchand_Barner_2020_nonTitrated_2,081018-EF,English,43,NA
Marchand_Barner_2020_nonTitrated_2,081318-KC,English,40,NA
Marchand_Barner_2020_nonTitrated_2,081618-EM,English,36,NA
Marchand_Barner_2020_nonTitrated_2,082918-IH,English,38,NA
Marchand_Barner_2020_nonTitrated_2,082918-ET,English,31,NA
Marchand_Barner_2020_nonTitrated_2,082918-TF,English,37,NA
Marchand_Barner_2020_nonTitrated_2,082918-CT,English,32,NA
Marchand_Barner_2020_nonTitrated_2,092618-BS,English,48,NA
Marchand_Barner_2020_nonTitrated_2,100118-AA,English,38,NA
Marchand_Barner_2020_nonTitrated_2,101918-TM,English,32,NA
Marchand_Barner_2020_nonTitrated_2,102218-PM,English,32,NA
Marchand_Barner_2020_nonTitrated_2,102518-EP,English,43,NA
Marchand_Barner_2020_nonTitrated_2,102918-MS,English,43,NA
Marchand_Barner_2020_nonTitrated_2,102918-PM,English,34,NA
Marchand_Barner_2020_nonTitrated_2,103118-EC,English,47,NA
Marchand_Barner_2020_nonTitrated_2,110118-FF,English,37,NA
Marchand_Barner_2020_nonTitrated_2,110718-KK,English,38,NA
Marchand_Barner_2020_nonTitrated_2,110718-SM,English,46,NA
Marchand_Barner_2020_nonTitrated_2,110718-JA,English,43,NA
Marchand_Barner_2020_nonTitrated_2,110718-RO,English,37,NA
Marchand_Barner_2020_nonTitrated_2,110818-DK,English,34,NA
Marchand_Barner_2020_nonTitrated_2,110818-NG,English,44,NA
Marchand_Barner_2020_nonTitrated_2,111418-ES,English,41,NA
Marchand_Barner_2020_nonTitrated_2,111418-KJ,English,46,NA
Marchand_Barner_2020_nonTitrated_2,111418-TC,English,44,NA
Marchand_Barner_2020_nonTitrated_2,111418-MW,English,37,NA
Marchand_Barner_2020_nonTitrated_2,111418-SM,English,41,NA
Marchand_Barner_2020_nonTitrated_2,111418-QH,English,44,NA
Marchand_Barner_2020_nonTitrated_2,111618-JF,English,46,NA
Marchand_Barner_2020_nonTitrated_2,111618-KG,English,49,NA
Marchand_Barner_2020_nonTitrated_2,111618-KM,English,42,NA
Marchand_Barner_2020_nonTitrated_2,111918-EM,English,37,NA
Marchand_Barner_2020_nonTitrated_2,113018-E,English,42,NA
Marchand_Barner_2020_nonTitrated_2,120318-DS,English,44,NA
Marchand_Barner_2020_nonTitrated_2,120318-DA,English,43,NA
Marchand_Barner_2020_nonTitrated_2,120418-ML,English,42,NA
Marchand_Barner_2020_nonTitrated_2,120418-AY,English,41,NA
Marchand_Barner_2020_nonTitrated_2,120418-BW,English,45,NA
Marchand_Barner_2020_nonTitrated_2,120418-M,English,42,NA
Marchand_Barner_2020_nonTitrated_2,120518-NT,English,46,NA
Marchand_Barner_2020_nonTitrated_2,011619-AC,English,43,NA
Marchand_Barner_2020_nonTitrated_2,011619-MS,English,35,NA
Marchand_Barner_2020_nonTitrated_2,011819-L1,English,48,NA
Marchand_Barner_2020_nonTitrated_2,012419-EK,English,48,NA
Marchand_Barner_2020_nonTitrated_2,012419-RS,English,40,NA
Marchand_Barner_2020_nonTitrated_2,012419-CC,English,44,NA
Marchand_Barner_2020_nonTitrated_2,012519-LG,English,39,NA
Marchand_Barner_2020_nonTitrated_2,012519-A,English,49,NA
Marchand_Barner_2020_nonTitrated_2,012519-L1,English,43,NA
Marchand_Barner_2020_nonTitrated_2,020119-A,English,47,NA
Marchand_Barner_2020_nonTitrated_2,020619-LG,English,40,NA
Marchand_Barner_2020_nonTitrated_2,020619-AF,English,35,NA
Marchand_Barner_2020_nonTitrated_2,020719-WB,English,47,NA
Marchand_Barner_2020_nonTitrated_2,021319-CZ,English,33,NA
Marchand_Barner_2020_nonTitrated_2,021319-NC,English,49,NA
Marchand_Barner_2020_nonTitrated_2,021319-HL,English,42,NA
Marchand_Barner_2020_nonTitrated_2,022019-RA,English,40,NA
MarchandUnderRev,010620-A,English,36,CP
MarchandUnderRev,010620-F,English,36,1
MarchandUnderRev,010620-J2,English,28,2
MarchandUnderRev,010620-M2,English,42,1
MarchandUnderRev,010620-M2,English,42,2
MarchandUnderRev,010620-M3,English,36,0
MarchandUnderRev,010620-M3,English,36,2
MarchandUnderRev,010620-S,English,38,2
MarchandUnderRev,010720-H,English,43,CP
MarchandUnderRev,010720-M,English,30,1
MarchandUnderRev,010720-W,English,42,4
MarchandUnderRev,011120-A,English,24,0
MarchandUnderRev,011120-H,English,31,1
MarchandUnderRev,011120-K,English,25,0
MarchandUnderRev,011120-R,English,47,1
MarchandUnderRev,011120-R,English,47,2
MarchandUnderRev,011120-V,English,30,1
MarchandUnderRev,011120-V,English,30,0
MarchandUnderRev,011120-V2,English,45,CP
MarchandUnderRev,011120-V2,English,45,3
MarchandUnderRev,011120-W,English,31,2
MarchandUnderRev,011220-A,English,27,0
MarchandUnderRev,011220-B,English,25,0
MarchandUnderRev,011220-D,English,45,1
MarchandUnderRev,011220-D,English,45,2
MarchandUnderRev,011220-L,Armenian,31,0
MarchandUnderRev,011220-L2,English,44,CP
MarchandUnderRev,011220-L2,English,44,5
MarchandUnderRev,011220-LP,English,34,2
MarchandUnderRev,011620-B,English,45,2
MarchandUnderRev,011620-B,English,45,1
MarchandUnderRev,011620-CH,English,38,CP
MarchandUnderRev,011620-CT,English,35,0
MarchandUnderRev,011620-CT2,English,34,0
MarchandUnderRev,011620-EP,English,45,3
MarchandUnderRev,011620-EP,English,45,4
MarchandUnderRev,011620-LE,English,31,0
MarchandUnderRev,011620-LE,English,31,2
MarchandUnderRev,011620-OC,English,47,CP
MarchandUnderRev,011620-TR,English,40,4
MarchandUnderRev,011620-TR,English,40,3
MarchandUnderRev,011620-VA,English,40,1
MarchandUnderRev,011620-VA,English,40,0
MarchandUnderRev,011620-Z,English,43,0
MarchandUnderRev,011620-Z,English,43,1
MarchandUnderRev,011620-ZC,English,44,4
MarchandUnderRev,011620-ZC,English,44,CP
MarchandUnderRev,011720-AV,English,29,1
MarchandUnderRev,011720-BB,English,40,CP
MarchandUnderRev,011720-D,English,47,3
MarchandUnderRev,011720-D,English,47,CP
MarchandUnderRev,011720-J,English,40,CP
MarchandUnderRev,011720-MA,English,42,2
MarchandUnderRev,011720-R,English,29,0
MarchandUnderRev,011720-SF,English,43,4
MarchandUnderRev,011720-Z,English,46,4
MarchandUnderRev,011720-Z,English,46,CP
MarchandUnderRev,012620-EW,English,37,3
MarchandUnderRev,012620-HE,English,35,0
MarchandUnderRev,012620-HE,English,35,1
MarchandUnderRev,012620-KB,English,41,1
MarchandUnderRev,012620-MC,English,35,4
MarchandUnderRev,012620-MC,English,35,3
MarchandUnderRev,012620-TA,English,45,2
MarchandUnderRev,012620-TA,English,45,3
MarchandUnderRev,012820-D,English,47,0
MarchandUnderRev,012820-I,English,42,2
MarchandUnderRev,012820-M,English,30,0
MarchandUnderRev,012820-R,English,40,1
MarchandUnderRev,012820-R,English,40,2
MarchandUnderRev,012820-S,English,48,1
MarchandUnderRev,012820-Y,English,47,2
MarchandUnderRev,112119-AG,English,32,1
MarchandUnderRev,112119-AR,English,25,1
MarchandUnderRev,112119-B,English,34,1
MarchandUnderRev,112119-B,English,34,4
MarchandUnderRev,112119-HB,English,25,NA
MarchandUnderRev,112119-LR,English,27,NA
MarchandUnderRev,112119-NGP,English,29,1
MarchandUnderRev,112119-RH,English,36,1
MarchandUnderRev,112119-RH,English,36,2
MarchandUnderRev,112119-RM,English,33,1
MarchandUnderRev,112119-S,English,43,3
MarchandUnderRev,112119-S,English,43,2
MarchandUnderRev,112119-SG,English,31,1
MarchandUnderRev,112119-SG,English,31,0
MarchandUnderRev,112219-IS,English,36,3
MarchandUnderRev,112219-ZM,English,39,CP
MarchandUnderRev,112519-AF,English,44,CP
MarchandUnderRev,112519-AI,English,33,1
MarchandUnderRev,112519-AL,English,32,1
MarchandUnderRev,112519-B,English,27,0
MarchandUnderRev,112519-CK,English,38,2
MarchandUnderRev,112519-CS,English,29,1
MarchandUnderRev,112519-DV,English,45,1
MarchandUnderRev,112519-DV,English,45,3
MarchandUnderRev,112519-K,English,43,CP
MarchandUnderRev,112519-K,English,43,5
MarchandUnderRev,112519-MS,English,38,3
MarchandUnderRev,112519-MS,English,38,1
MarchandUnderRev,112519-NZ,English,34,1
MarchandUnderRev,112519-NZ,English,34,2
MarchandUnderRev,112619-AR,English,26,0
MarchandUnderRev,112619-EB,English,38,3
MarchandUnderRev,112619-EM,English,45,CP
MarchandUnderRev,112619-HS,English,23,0
MarchandUnderRev,112619-JD,English,38,1
MarchandUnderRev,112619-JD,English,38,0
MarchandUnderRev,112619-SB,English,38,2
MarchandUnderRev,120519-AP,English,43,CP
MarchandUnderRev,120519-GG,English,44,2
MarchandUnderRev,120519-GG,English,44,3
MarchandUnderRev,120519-IG,English,44,2
MarchandUnderRev,120519-IG,English,44,CP
MarchandUnderRev,120519-J,English,34,2
MarchandUnderRev,120519-MJ,English,35,1
MarchandUnderRev,120519-PM,English,41,3
MarchandUnderRev,120719-34,English,32,1
MarchandUnderRev,121119-F,English,28,1
MarchandUnderRev,121319-J,English,40,4
MarchandUnderRev,121319-J,English,40,5
MarchandUnderRev,121319-M,English,29,0
MarchandUnderRev,121319-M,English,29,1
MarchandUnderRev,121619-A,English,24,NA
MarchandUnderRev,121619-R,English,30,2
MarchandUnderRev,121619-R,English,30,4
MarchandUnderRev,121919-A3,English,47,CP
MarchandUnderRev,121919-E,English,40,CP
MarchandUnderRev,121919-N,English,55,CP
Marchand2019,081018-AS,Français,54,1
Marchand2019,081018-LV,Français,45,1
Marchand2019,081018-IL,Français,38,1
Marchand2019,081018-RG,Français,50,1
Marchand2019,081018-ME,Français,37,0
Marchand2019,081018-MA,Français,53,2
Marchand2019,081018-KP,Français,38,0
Marchand2019,080818-NP,Français,44,2
Marchand2019,080818-KB,Français,55,CP
Marchand2019,080818-SI,Français,41,1
Marchand2019,080918-JT,Français,34,0
Marchand2019,080818-AH,Français,41,1
Marchand2019,080918-ET,Français,36,3
Marchand2019,080918-HP,Français,32,2
Marchand2019,080918-SN,Français,28,0
Marchand2019,081018-LN,Français,42,3
Marchand2019,080618-LG,Français,27,1
Marchand2019,080618-MV,Français,34,1
Marchand2019,080618-IM,Français,34,2
Marchand2019,080618-SC,Français,37,1
Marchand2019,080718-JC,Français,33,1
Marchand2019,080718-AH,Français,37,3
Marchand2019,081318-AT,Français,61,CP
Marchand2019,081318-JLD,Français,52,3
Marchand2019,081318-NB,Français,54,CP
Marchand2019,081318-JL,Français,50,CP
Marchand2019,081318-GP,Français,49,2
Marchand2019,081318-VS,Français,55,CP
Marchand2019,081318-GM,Français,51,3
Marchand2019,081418-XR,Français,55,3
Marchand2019,081418-RC,Français,57,2
Marchand2019,081418-KR,Français,44,1
Marchand2019,081418-KS,Anglais,57,2
Marchand2019,081418-GD,Anglais,40,4
Marchand2019,081418-LS,Français,54,4
Marchand2019,081418-AD,Anglais,50,2
Marchand2019,081518-CP,Français,48,CP
Marchand2019,081518-EB,Français,54,CP
Marchand2019,081518-LM,Français,54,CP
Marchand2019,081518-BF,Français,52,CP
Marchand2019,081518-LV,Français,30,1
Marchand2019,081618-LD,Français,47,2
Marchand2019,081518-GP,Français,29,1
Marchand2019,082118-SI,Français,47,3
Marchand2019,082118-LD,Français,51,2
Marchand2019,082118-LA1,Français,51,4
Marchand2019,082118-LA2,Français,51,3
Marchand2019,082118-MG,Français,46,4
Marchand2019,082118-VM,Français,36,1
Marchand2019,082218-ASM,Français,46,1
Marchand2019,082218-EG,Français,43,4
Marchand2019,082218-DL,Français,57,2
Marchand2019,082218-LL,Français,36,1
Marchand2019,082218-ZH,Français,38,1
Marchand2019,082218-CM,Français,38,3
Marchand2019,082218-RN,Français,39,2
Marchand2019,082218-FP,Français,39,1
Marchand2019,082218-JP,Français,38,1
Marchand2019,082218-AL,Français,31,2
Marchand2019,082218-LG,Français,40,2
Marchand2019,082218-KP,Français,38,1
Marchand2019,082218-JG,Français,36,1
Marchand2019,082218-AB,Français,43,CP
Marchand2019,082318-AF,Français,33,1
Marchand2019,082318-TV,Français,47,3
Marchand2019,082318-EC,Français,47,3
Marchand2019,082118-RC2,Français,33,2
Marchand2019,083018-ES,Français,36,1
Marchand2019,083018-CF,Français,31,0
Marchand2019,082118-RC1,Français,44,3
Marchand2019,082118-FL,Français,43,3
Marchand2019,082118-IK,Français,46,4
Marchand2019,082318-LC,Français,63,1
Marchand2019,082218-CG,Français,42,3
Marchand2019,082318-CM,Français,31,CP
Marchand2019,082818-XM,Français,43,1
Marchand2019,082918-MP,Français,49,4
Marchand2019,082818-AL,Français,36,0
Marchand2019,082918-AP,Français,38,1
Marchand2019,082818-CJ,Français,34,2
Marchand2019,082918-ML,Français,34,1
Marchand2019,082818-AM,Français,40,3
Marchand2019,082818-RO,Français,41,1
Marchand2019,082818-MA,Français,44,3
Marchand2019,082818-CA,Français,43,CP
Marchand2019,082918-MA,Français,34,2
Marchand2019,082918-SD,Français,40,1
Marchand2019,082818-JB,Français,46,2
Marchand2019,082818-EG,Français,30,1
Marchand2019,082818-EL,Français,47,4
Marchand2019,082818-AG,Français,29,3
Marchand2019,082918-LP,Français,43,4
Marchand2019,082918-GP,Français,43,2
Almoammer_Barner_2013,1,Saudi,40,2
Almoammer_Barner_2013,2,Saudi,42,2
Almoammer_Barner_2013,3,Saudi,36,0
Almoammer_Barner_2013,4,Saudi,39,0
Almoammer_Barner_2013,5,Saudi,40,1
Almoammer_Barner_2013,6,Saudi,41,2
Almoammer_Barner_2013,7,Saudi,40,1
Almoammer_Barner_2013,8,Saudi,40,4
Almoammer_Barner_2013,10,Saudi,40,3
Almoammer_Barner_2013,11,Saudi,39,3
Almoammer_Barner_2013,12,Saudi,42,2
Almoammer_Barner_2013,13,Saudi,41,1
Almoammer_Barner_2013,14,Saudi,41,1
Almoammer_Barner_2013,15,Saudi,40,CP
Almoammer_Barner_2013,16,Saudi,36,1
Almoammer_Barner_2013,17,Saudi,39,1
Almoammer_Barner_2013,18,Saudi,42,3
Almoammer_Barner_2013,19,Saudi,37,0
Almoammer_Barner_2013,20,Saudi,39,2
Almoammer_Barner_2013,21,Saudi,38,2
Almoammer_Barner_2013,22,Saudi,43,2
Almoammer_Barner_2013,23,Saudi,42,3
Almoammer_Barner_2013,24,Saudi,47,2
Almoammer_Barner_2013,25,Saudi,43,2
Almoammer_Barner_2013,26,Saudi,46,2
Almoammer_Barner_2013,27,Saudi,43,1
Almoammer_Barner_2013,28,Saudi,42,CP
Almoammer_Barner_2013,29,Saudi,45,2
Almoammer_Barner_2013,30,Saudi,47,CP
Almoammer_Barner_2013,31,Saudi,44,CP
Almoammer_Barner_2013,32,Saudi,44,4
Almoammer_Barner_2013,33,Saudi,44,2
Almoammer_Barner_2013,34,Saudi,44,2
Almoammer_Barner_2013,35,Saudi,43,2
Almoammer_Barner_2013,36,Saudi,46,2
Almoammer_Barner_2013,37,Saudi,47,3
Almoammer_Barner_2013,38,Saudi,47,4
Almoammer_Barner_2013,39,Saudi,42,2
Almoammer_Barner_2013,40,Saudi,42,2
Almoammer_Barner_2013,41,Saudi,46,2
Almoammer_Barner_2013,42,Saudi,44,CP
Almoammer_Barner_2013,43,Saudi,49,4
Almoammer_Barner_2013,44,Saudi,53,CP
Almoammer_Barner_2013,45,Saudi,53,CP
Almoammer_Barner_2013,46,Saudi,52,3
Almoammer_Barner_2013,47,Saudi,52,2
Almoammer_Barner_2013,48,Saudi,51,2
Almoammer_Barner_2013,49,Saudi,50,CP
Almoammer_Barner_2013,50,Saudi,54,CP
Almoammer_Barner_2013,51,Saudi,53,CP
Almoammer_Barner_2013,52,Saudi,52,CP
Almoammer_Barner_2013,53,Saudi,54,CP
Almoammer_Barner_2013,54,Saudi,53,CP
Almoammer_Barner_2013,55,Saudi,53,CP
Almoammer_Barner_2013,56,Saudi,51,2
Almoammer_Barner_2013,57,Saudi,53,CP
Almoammer_Barner_2013,58,Saudi,51,2
Almoammer_Barner_2013,59,Saudi,50,1
Almoammer_Barner_2013,60,Saudi,52,3
Almoammer_Barner_2013,61,Saudi,51,1
Almoammer_Barner_2013,62,Saudi,52,3
Almoammer_Barner_2013,63,Saudi,50,CP
Almoammer_Barner_2013,64,Saudi,51,3
Almoammer_Barner_2013,65,Saudi,53,CP
Almoammer_Barner_2013,Exc-1,Saudi,36,2
Almoammer_Barner_2013,Exc-10,Saudi,41,2
Almoammer_Barner_2013,Exc-11,Saudi,42,1
Almoammer_Barner_2013,Exc-12,Saudi,37,2
Almoammer_Barner_2013,Exc-13,Saudi,38,1
Almoammer_Barner_2013,Exc-14,Saudi,50,4
Almoammer_Barner_2013,Exc-15,Saudi,38,0
Almoammer_Barner_2013,Exc-16,Saudi,42,2
Almoammer_Barner_2013,Exc-17,Saudi,42,CP
Almoammer_Barner_2013,Exc-18,Saudi,50,2
Almoammer_Barner_2013,Exc-19,Saudi,52,2
Almoammer_Barner_2013,Exc-2,Saudi,42,2
Almoammer_Barner_2013,Exc-20,Saudi,46,2
Almoammer_Barner_2013,Exc-21,Saudi,40,2
Almoammer_Barner_2013,Exc-3,Saudi,36,2
Almoammer_Barner_2013,Exc-6,Saudi,42,2
Almoammer_Barner_2013,Exc-7,Saudi,45,1
Almoammer_Barner_2013,Exc-8,Saudi,45,2
Almoammer_Barner_2013,Exc-9,Saudi,37,0
Almoammer_Barner_2013,1_BarnerMandarin1,Mandarin,34,2
Almoammer_Barner_2013,5_BarnerMandarin1,Mandarin,28,3
Almoammer_Barner_2013,10_BarnerMandarin1,Mandarin,35,1
Almoammer_Barner_2013,13_BarnerMandarin1,Mandarin,35,3
Almoammer_Barner_2013,17_BarnerMandarin1,Mandarin,32,1
Almoammer_Barner_2013,22_BarnerMandarin1,Mandarin,27,2
Almoammer_Barner_2013,6_BarnerMandarin1,Mandarin,25,0
Almoammer_Barner_2013,9_BarnerMandarin1,Mandarin,35,3
Almoammer_Barner_2013,14_BarnerMandarin1,Mandarin,36,4
Almoammer_Barner_2013,18_BarnerMandarin1,Mandarin,29,0
Almoammer_Barner_2013,23_BarnerMandarin1,Mandarin,36,2
Almoammer_Barner_2013,3_BarnerMandarin1,Mandarin,35,1
Almoammer_Barner_2013,7_BarnerMandarin1,Mandarin,34,1
Almoammer_Barner_2013,12_BarnerMandarin1,Mandarin,31,2
Almoammer_Barner_2013,15_BarnerMandarin1,Mandarin,22,0
Almoammer_Barner_2013,19_BarnerMandarin1,Mandarin,26,0
Almoammer_Barner_2013,20_BarnerMandarin1,Mandarin,29,0
Almoammer_Barner_2013,24_BarnerMandarin1,Mandarin,34,4
Almoammer_Barner_2013,4_BarnerMandarin1,Mandarin,35,1
Almoammer_Barner_2013,8_BarnerMandarin1,Mandarin,34,0
Almoammer_Barner_2013,11_BarnerMandarin1,Mandarin,26,0
Almoammer_Barner_2013,16_BarnerMandarin1,Mandarin,25,0
Almoammer_Barner_2013,21_BarnerMandarin1,Mandarin,30,0
Almoammer_Barner_2013,25_BarnerMandarin1,Mandarin,34,1
Almoammer_Barner_2013,26_BarnerMandarin1,Mandarin,27,1
Almoammer_Barner_2013,27_BarnerMandarin1,Mandarin,24,1
Almoammer_Barner_2013,28_BarnerMandarin1,Mandarin,32,1
Almoammer_Barner_2013,29_BarnerMandarin1,Mandarin,29,1
Almoammer_Barner_2013,30_BarnerMandarin1,Mandarin,29,0
Almoammer_Barner_2013,31_BarnerMandarin1,Mandarin,25,2
Almoammer_Barner_2013,32_BarnerMandarin1,Mandarin,25,2
Almoammer_Barner_2013,1_BarnerMandarin2,Mandarin,47,CP
Almoammer_Barner_2013,2_BarnerMandarin2,Mandarin,47,CP
Almoammer_Barner_2013,6_BarnerMandarin2,Mandarin,43,CP
Almoammer_Barner_2013,14_BarnerMandarin2,Mandarin,37,4
Almoammer_Barner_2013,24_BarnerMandarin2,Mandarin,40,2
Almoammer_Barner_2013,29_BarnerMandarin2,Mandarin,36,1
Almoammer_Barner_2013,3_BarnerMandarin2,Mandarin,44,1
Almoammer_Barner_2013,4_BarnerMandarin2,Mandarin,37,4
Almoammer_Barner_2013,5_BarnerMandarin2,Mandarin,43,CP
Almoammer_Barner_2013,15_BarnerMandarin2,Mandarin,42,3
Almoammer_Barner_2013,28_BarnerMandarin2,Mandarin,37,4
Almoammer_Barner_2013,30_BarnerMandarin2,Mandarin,36,4
Almoammer_Barner_2013,7_BarnerMandarin2,Mandarin,47,CP
Almoammer_Barner_2013,9_BarnerMandarin2,Mandarin,43,4
Almoammer_Barner_2013,11_BarnerMandarin2,Mandarin,43,CP
Almoammer_Barner_2013,13_BarnerMandarin2,Mandarin,48,CP
Almoammer_Barner_2013,22_BarnerMandarin2,Mandarin,38,4
Almoammer_Barner_2013,25_BarnerMandarin2,Mandarin,39,1
Almoammer_Barner_2013,8_BarnerMandarin2,Mandarin,46,2
Almoammer_Barner_2013,10_BarnerMandarin2,Mandarin,45,CP
Almoammer_Barner_2013,12_BarnerMandarin2,Mandarin,47,0
Almoammer_Barner_2013,16_BarnerMandarin2,Mandarin,46,0
Almoammer_Barner_2013,21_BarnerMandarin2,Mandarin,38,4
Almoammer_Barner_2013,26_BarnerMandarin2,Mandarin,40,CP
Almoammer_Barner_2013,1_BarnerMandarin3,Mandarin,61,CP
Almoammer_Barner_2013,2_BarnerMandarin3,Mandarin,60,CP
Almoammer_Barner_2013,13_BarnerMandarin3,Mandarin,57,CP
Almoammer_Barner_2013,16_BarnerMandarin3,Mandarin,53,CP
Almoammer_Barner_2013,17_BarnerMandarin3,Mandarin,51,2
Almoammer_Barner_2013,19_BarnerMandarin3,Mandarin,49,CP
Almoammer_Barner_2013,7_BarnerMandarin3,Mandarin,50,CP
Almoammer_Barner_2013,8_BarnerMandarin3,Mandarin,55,CP
Almoammer_Barner_2013,9_BarnerMandarin3,Mandarin,56,CP
Almoammer_Barner_2013,12_BarnerMandarin3,Mandarin,55,CP
Almoammer_Barner_2013,21_BarnerMandarin3,Mandarin,55,CP
Almoammer_Barner_2013,22_BarnerMandarin3,Mandarin,59,CP
Almoammer_Barner_2013,3_BarnerMandarin3,Mandarin,51,CP
Almoammer_Barner_2013,4_BarnerMandarin3,Mandarin,58,CP
Almoammer_Barner_2013,6_BarnerMandarin3,Mandarin,58,CP
Almoammer_Barner_2013,10_BarnerMandarin3,Mandarin,49,CP
Almoammer_Barner_2013,18_BarnerMandarin3,Mandarin,52,CP
Almoammer_Barner_2013,20_BarnerMandarin3,Mandarin,57,CP
Almoammer_Barner_2013,5_BarnerMandarin3,Mandarin,58,CP
Almoammer_Barner_2013,11_BarnerMandarin3,Mandarin,60,CP
Almoammer_Barner_2013,14_BarnerMandarin3,Mandarin,52,CP
Almoammer_Barner_2013,15_BarnerMandarin3,Mandarin,53,CP
Almoammer_Barner_2013,23_BarnerMandarin3,Mandarin,56,CP
Almoammer_Barner_2013,24_BarnerMandarin3,Mandarin,52,CP
Barner_Takasaki_2009,1_BarnerJapanese1,Japanese,29,0
Barner_Takasaki_2009,2_BarnerJapanese1,Japanese,29,0
Barner_Takasaki_2009,3_BarnerJapanese1,Japanese,24,0
Barner_Takasaki_2009,4_BarnerJapanese1,Japanese,30,0
Barner_Takasaki_2009,8_BarnerJapanese2,Japanese,26,0
Barner_Takasaki_2009,9_BarnerJapanese2,Japanese,24,0
Barner_Takasaki_2009,10_BarnerJapanese2,Japanese,28,0
Barner_Takasaki_2009,11_BarnerJapanese2,Japanese,30,0
Barner_Takasaki_2009,12_BarnerJapanese2,Japanese,29,0
Barner_Takasaki_2009,13_BarnerJapanese2,Japanese,26,0
Barner_Takasaki_2009,14_BarnerJapanese2,Japanese,25,0
Barner_Takasaki_2009,16_BarnerJapanese2,Japanese,30,0
Barner_Takasaki_2009,17_BarnerJapanese2,Japanese,35,0
Barner_Takasaki_2009,18_BarnerJapanese2,Japanese,36,0
Barner_Takasaki_2009,19_BarnerJapanese2,Japanese,29,0
Barner_Takasaki_2009,20_BarnerJapanese2,Japanese,30,0
Barner_Takasaki_2009,22_BarnerJapanese2,Japanese,30,0
Barner_Takasaki_2009,25_BarnerJapanese2,Japanese,28,0
Barner_Takasaki_2009,26_BarnerJapanese2,Japanese,34,0
Barner_Takasaki_2009,27_BarnerJapanese2,Japanese,27,0
Barner_Takasaki_2009,28_BarnerJapanese2,Japanese,33,0
Barner_Takasaki_2009,29_BarnerJapanese2,Japanese,24,0
Barner_Takasaki_2009,30_BarnerJapanese2,Japanese,25,0
Barner_Takasaki_2009,32_BarnerJapanese2,Japanese,25,0
Barner_Takasaki_2009,33_BarnerJapanese2,Japanese,30,0
Barner_Takasaki_2009,43_BarnerJapanese2,Japanese,42,0
Barner_Takasaki_2009,68_BarnerJapanese2,Japanese,39,0
Barner_Takasaki_2009,69_BarnerJapanese1,Japanese,39,0
Barner_Takasaki_2009,5_BarnerJapanese1,Japanese,34,1
Barner_Takasaki_2009,15_BarnerJapanese2,Japanese,31,1
Barner_Takasaki_2009,47_BarnerJapanese1,Japanese,39,1
Barner_Takasaki_2009,58_BarnerJapanese2,Japanese,45,1
Barner_Takasaki_2009,61_BarnerJapanese1,Japanese,45,1
Barner_Takasaki_2009,63_BarnerJapanese1,Japanese,45,1
Barner_Takasaki_2009,67_BarnerJapanese1,Japanese,45,1
Barner_Takasaki_2009,75_BarnerJapanese1,Japanese,39,1
Barner_Takasaki_2009,76_BarnerJapanese2,Japanese,39,1
Barner_Takasaki_2009,6_BarnerJapanese1,Japanese,32,2
Barner_Takasaki_2009,23_BarnerJapanese2,Japanese,36,2
