Experiment,Language,Participant,Location,Dual,Age,Knower.Level,method,cite,lab
Marusic_Barner_2016,Slovenian,07012013-V-V,bNovaGorica2,aNonDual,30.52573932,NA,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,10122013-_-V,bNovaGorica2,aNonDual,29.90142388,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,11062015-K-V,bNovaGorica2,aNonDual,28.38992333,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,11062015-M-V,bNovaGorica2,aNonDual,30.8543264,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,11062015-V-V,bNovaGorica2,aNonDual,28.58707558,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,12032013-MA-V,bNovaGorica2,aNonDual,31.24863089,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,13052015-A-V,bNovaGorica2,aNonDual,30.8871851,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,13052015-AD-V,bNovaGorica2,aNonDual,33.41730559,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,13052015-D-V,bNovaGorica2,aNonDual,30.8871851,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,13052015-E-V,bNovaGorica2,aNonDual,30.23001095,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,13052015-M-V,bNovaGorica2,aNonDual,35.55312158,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,19052015-AJ-V,bNovaGorica2,aNonDual,29.67141292,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,19052015-R-V,bNovaGorica2,aNonDual,28.35706462,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,19052015-VI-V,bNovaGorica2,aNonDual,33.08871851,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,19052015-Z-V,bNovaGorica2,aNonDual,35.06024096,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,20052015-A-V,bNovaGorica2,aNonDual,31.24863089,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,20052015-E-V,bNovaGorica2,aNonDual,25.10405257,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,20052015-F-V,bNovaGorica2,aNonDual,35.2245345,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,20052015-L-V,bNovaGorica2,aNonDual,32.92442497,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,20052015-S-V,bNovaGorica2,aNonDual,35.84884995,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,27052015-N-V,bNovaGorica2,aNonDual,32.1686747,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,27052015-NE-V,bNovaGorica2,aNonDual,32.00438116,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,27052015-_-V,bNovaGorica2,aNonDual,31.80722892,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,01072013-_-V,asolkan,aNonDual,41.2,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,01072013-L-V,asolkan,aNonDual,30.1,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-A-V,asolkan,aNonDual,50.1,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-AJ-V,asolkan,aNonDual,32.6,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-B-V,asolkan,aNonDual,53.8,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-G-V,asolkan,aNonDual,44.7,3,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-I-V,asolkan,aNonDual,50.2,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-J-V,asolkan,aNonDual,48.2,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-L-V,asolkan,aNonDual,38.8,4,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-M-V,asolkan,aNonDual,51.5,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-ME-V,asolkan,aNonDual,51.8,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-OL-V,asolkan,aNonDual,40.7,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-U-V,asolkan,aNonDual,36.4,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-VI-V,asolkan,aNonDual,37.6,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,02072013-Z-V,asolkan,aNonDual,50.2,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03012013-E-V,asolkan,aNonDual,43.6,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03012013-J-V,asolkan,aNonDual,43.6,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03012013-M-V,asolkan,aNonDual,44.1,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03012013-N-V,asolkan,aNonDual,44.6,3,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03012013-NI-V,asolkan,aNonDual,41.9,4,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03072013-A-V,asolkan,aNonDual,50.2,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03072013-AM-V,asolkan,aNonDual,31.1,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03072013-K-V,asolkan,aNonDual,33.4,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03072013-M-V,asolkan,aNonDual,52.2,3,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03072013-MA-V,asolkan,aNonDual,28.1,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03072013-N-V,asolkan,aNonDual,52.6,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03072013-P-V,asolkan,aNonDual,48.4,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03072013-PA-V,asolkan,aNonDual,53.3,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03122012-I-V,asolkan,aNonDual,59.1,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03122012-L-V,asolkan,aNonDual,54.7,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,03122013-F-V,asolkan,aNonDual,41.2,4,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,05072013-J-V,asolkan,aNonDual,30.3,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,05072013-K-V,asolkan,aNonDual,34.6,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,05072013-M-V,asolkan,aNonDual,32.3,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,05072013-P-V,asolkan,aNonDual,24.2,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,05072013-T-V,asolkan,aNonDual,26.4,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,07012013-J-V,asolkan,aNonDual,40.8,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,07012013-M-V,asolkan,aNonDual,42.9,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,07012013-T-V,asolkan,aNonDual,36.4,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,07012013-V-V,asolkan,aNonDual,30.5,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,07052013-F-V,asolkan,aNonDual,53.2,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,07052013-G-V,asolkan,aNonDual,37.7,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,07052013-M-V,asolkan,aNonDual,52.5,3,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,07052013-N-V,asolkan,aNonDual,32,0,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,07052013-V-V,asolkan,aNonDual,58.8,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,10012013-J-V,asolkan,aNonDual,59.6,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,10122012-L-V,asolkan,aNonDual,50.7,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,10122012-T-V,asolkan,aNonDual,48.4,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,10122012-V-V,asolkan,aNonDual,54.9,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,10122013-_-V,asolkan,aNonDual,29.9,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,12032013-M-V,asolkan,aNonDual,56.3,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,12032013-MA-V,asolkan,aNonDual,31.2,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,16042013-B-V,asolkan,aNonDual,55,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,16042013-G-V,asolkan,aNonDual,43.8,4,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,16042013-J-V,asolkan,aNonDual,38.4,1,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,16042013-JA-V,asolkan,aNonDual,43.8,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,16042013-JU-V,asolkan,aNonDual,42,3,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,16042013-K-V,asolkan,aNonDual,39.5,2,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
Marusic_Barner_2016,Slovenian,16042013-KE-V,asolkan,aNonDual,59.7,5,non-titrated,"Marusic, F., Zaucer, R., Plesnicar, V., Razborcek, T., Sullivan, J., & Barner, D. (2016). Does grammatical structure accelerate number word learning? Evidence from learners of dual and non-dual dialects of Slovenian.ÊPloS one,Ê11(8), e0159208.",Barner
